date,household_id,has_senior,children
2025-06-11,16923,0,0
2025-06-11,16926,0,0
2025-06-11,16928,1,1
2025-06-11,16929,1,1
2025-06-11,16932,0,2
2025-06-11,16935,0,0
2025-06-11,16938,1,1
2025-06-11,16939,0,1
2025-06-11,16941,0,0
2025-06-11,16944,0,0
2025-06-11,16947,0,1
2025-06-11,16950,0,1
2025-06-11,16953,1,0
2025-06-11,16954,1,0
2025-06-11,16956,1,0
2025-06-11,16959,1,0
2025-06-11,16962,1,0
2025-06-11,16963,0,0
2025-06-11,16964,0,0
2025-06-11,16965,0,0
2025-06-11,16968,0,1
2025-06-11,16971,1,1
2025-06-11,16974,0,0
2025-06-11,16975,0,0
2025-06-11,16978,0,0
2025-06-11,16980,0,1
2025-06-11,16982,1,2
2025-06-11,16983,0,1
2025-06-11,16985,0,1
2025-06-12,16987,0,1
2025-06-12,16990,0,0
2025-06-12,16991,1,2
2025-06-12,16993,1,1
2025-06-12,16996,1,2
2025-06-12,16997,0,0
2025-06-12,16999,0,2
2025-06-12,17001,1,0
2025-06-12,17002,0,0
2025-06-12,17005,0,1
2025-06-12,17007,0,0
2025-06-12,17008,0,0
2025-06-12,17010,0,2
2025-06-12,17012,0,1
2025-06-12,17015,0,0
2025-06-12,17018,0,0
2025-06-12,17021,0,1
2025-06-12,17023,0,2
2025-06-12,17026,0,1
2025-06-12,17027,1,0
2025-06-12,17030,0,2
2025-06-12,17033,1,0
2025-06-12,17036,0,0
2025-06-12,17039,0,2
2025-06-12,17041,0,0
2025-06-12,17042,1,2
2025-06-12,17044,0,1
2025-06-12,17047,0,0
2025-06-12,17049,0,0
2025-06-12,17052,0,3
2025-06-12,17054,0,0
2025-06-12,17055,0,2
2025-06-12,17057,0,2
2025-06-12,17060,0,0
2025-06-12,17063,0,2
2025-06-12,17066,0,0
2025-06-12,17067,1,2
2025-06-12,17068,0,0
2025-06-12,17069,0,2
2025-06-12,17071,0,0
2025-06-12,17074,0,2
2025-06-12,17077,0,2
2025-06-12,17080,1,0
2025-06-12,17083,0,2
2025-06-13,17086,0,2
2025-06-13,17089,0,0
2025-06-13,17090,0,2
2025-06-13,17093,0,1
2025-06-13,17094,0,0
2025-06-13,17095,0,0
2025-06-13,17098,0,1
2025-06-13,17099,0,3
2025-06-13,17102,0,0
2025-06-13,17103,0,0
2025-06-13,17106,0,2
2025-06-13,17108,0,1
2025-06-13,17109,0,2
2025-06-13,17111,0,2
2025-06-13,17112,0,1
2025-06-13,17115,1,1
2025-06-13,17116,1,2
2025-06-13,17117,1,0
2025-06-13,17119,0,0
2025-06-13,17121,1,3
2025-06-13,17124,0,1
2025-06-13,17127,0,2
2025-06-13,17129,1,0
2025-06-13,17132,0,2
2025-06-13,17133,1,2
2025-06-13,17135,1,0
2025-06-13,17138,0,0
2025-06-13,17139,0,0
2025-06-13,17142,0,0
2025-06-13,17144,0,0
2025-06-13,17147,0,0
2025-06-13,17150,0,2
2025-06-13,17153,0,1
2025-06-13,17156,0,0
2025-06-13,17159,0,0
2025-06-13,17160,0,0
2025-06-13,17163,0,0
2025-06-13,17166,0,0
2025-06-13,17167,0,0
2025-06-13,17168,0,0
2025-06-13,17170,0,0
2025-06-13,17171,0,0
2025-06-13,17173,0,0
2025-06-13,17176,0,0
2025-06-13,17177,1,1
2025-06-13,17179,0,2
2025-06-13,17181,0,1
2025-06-13,17183,1,2
2025-06-13,17185,0,0
2025-06-13,17187,0,1
2025-06-13,17189,1,3
2025-06-13,17191,0,0
2025-06-13,17192,0,2
2025-06-13,17195,0,0
2025-06-13,17197,1,0
2025-06-13,17200,1,1
2025-06-13,17202,0,2
2025-06-13,17203,0,0
2025-06-13,17204,1,3
2025-06-13,17206,1,0
2025-06-13,17209,0,0
2025-06-13,17212,1,0
2025-06-13,17213,1,2
2025-06-13,17216,0,0
2025-06-13,17219,0,0
2025-06-13,17222,1,3
2025-06-14,17225,0,0
2025-06-14,17227,0,0
2025-06-14,17230,0,0
2025-06-14,17231,0,2
2025-06-14,17233,0,1
2025-06-14,17235,0,1
2025-06-14,17238,0,1
2025-06-14,17239,0,0
2025-06-14,17240,0,1
2025-06-14,17243,1,0
2025-06-14,17245,0,1
2025-06-14,17247,0,0
2025-06-14,17250,0,1
2025-06-14,17253,0,0
2025-06-14,17254,1,0
2025-06-14,17255,0,0
2025-06-14,17257,0,2
2025-06-14,17258,1,0
2025-06-14,17260,1,3
2025-06-14,17261,1,1
2025-06-14,17264,1,0
2025-06-14,17267,1,0
2025-06-14,17268,0,0
2025-06-14,17270,0,0
2025-06-14,17272,0,0
2025-06-14,17275,1,1
2025-06-14,17278,1,0
2025-06-14,17281,0,3
2025-06-14,17283,0,0
2025-06-14,17284,1,1
2025-06-14,17287,0,0
2025-06-14,17288,1,0
2025-06-14,17290,0,0
2025-06-14,17293,0,0
2025-06-14,17295,1,0
2025-06-14,17298,0,2
2025-06-14,17300,0,3
2025-06-14,17303,0,3
2025-06-14,17304,0,0
2025-06-14,17307,0,0
2025-06-15,17309,0,2
2025-06-15,17312,0,3
2025-06-15,17314,1,2
2025-06-15,17316,0,1
2025-06-15,17317,1,1
2025-06-15,17319,0,0
2025-06-15,17322,1,1
2025-06-15,17324,0,0
2025-06-15,17327,0,0
2025-06-15,17330,0,1
2025-06-15,17331,0,1
2025-06-15,17334,0,0
2025-06-15,17335,0,0
2025-06-15,17338,0,2
2025-06-15,17341,1,2
2025-06-15,17343,0,1
2025-06-15,17346,0,3
2025-06-15,17349,0,1
2025-06-15,17352,1,0
2025-06-15,17355,0,2
2025-06-15,17358,0,0
2025-06-15,17361,1,3
2025-06-15,17364,0,2
2025-06-15,17365,0,1
2025-06-15,17368,0,0
2025-06-15,17371,1,2
2025-06-15,17374,0,2
2025-06-15,17377,0,3
2025-06-15,17379,0,0
2025-06-15,17380,0,1
2025-06-15,17381,0,0
2025-06-15,17383,0,1
2025-06-15,17384,1,0
2025-06-15,17385,0,2
2025-06-15,17386,0,1
2025-06-15,17388,0,0
2025-06-15,17391,0,3
2025-06-15,17392,0,2
2025-06-15,17394,1,0
2025-06-15,17396,0,0
2025-06-15,17398,0,2
2025-06-15,17401,0,0
2025-06-15,17404,1,0
2025-06-15,17407,0,2
2025-06-15,17408,0,0
2025-06-15,17411,0,0
2025-06-15,17412,1,0
2025-06-16,17415,0,2
2025-06-16,17416,1,1
2025-06-16,17419,0,1
2025-06-16,17421,1,0
2025-06-16,17424,0,0
2025-06-16,17426,0,3
2025-06-16,17427,0,1
2025-06-16,17430,0,1
2025-06-16,17431,0,0
2025-06-16,17433,0,3
2025-06-16,17436,1,2
2025-06-16,17438,0,1
2025-06-16,17441,0,3
2025-06-16,17442,1,2
2025-06-16,17443,1,0
2025-06-16,17446,0,2
2025-06-16,17447,1,0
2025-06-16,17449,0,0
2025-06-16,17450,1,2
2025-06-16,17452,0,2
2025-06-16,17454,0,2
2025-06-16,17455,0,0
2025-06-16,17457,0,1
2025-06-16,17458,0,2
2025-06-16,17460,0,1
2025-06-16,17463,1,0
2025-06-16,17465,0,3
2025-06-16,17468,1,0
2025-06-16,17471,0,2
2025-06-16,17474,1,0
2025-06-16,17475,0,0
2025-06-16,17477,0,0
2025-06-16,17479,1,3
2025-06-16,17482,1,1
2025-06-16,17484,1,0
2025-06-16,17487,0,1
2025-06-16,17489,0,0
2025-06-16,17492,0,0
2025-06-16,17495,0,2
2025-06-16,17497,1,0
2025-06-16,17499,0,2
2025-06-16,17501,0,0
2025-06-16,17503,0,2
2025-06-16,17505,0,0
2025-06-16,17507,0,2
2025-06-16,17509,0,3
2025-06-16,17510,0,0
2025-06-16,17512,0,1
2025-06-16,17515,0,0
2025-06-16,17518,0,2
2025-06-16,17521,0,3
2025-06-16,17524,0,1
2025-06-16,17527,0,2
2025-06-16,17529,0,3
2025-06-16,17532,0,0
2025-06-16,17533,0,0
2025-06-16,17534,0,0
2025-06-16,17536,1,2
2025-06-16,17537,1,0
2025-06-16,17538,1,0
2025-06-16,17539,0,0
2025-06-16,17542,0,0
2025-06-16,17545,0,0
2025-06-16,17548,1,1
2025-06-16,17549,1,1
2025-06-16,17550,0,0
2025-06-16,17553,1,0
2025-06-16,17556,0,1
2025-06-16,17557,0,1
2025-06-16,17559,0,1
2025-06-16,17560,0,0
2025-06-16,17562,0,0
2025-06-16,17563,0,1
2025-06-16,17565,1,0
2025-06-17,17566,0,0
2025-06-17,17569,0,1
2025-06-17,17571,0,1
2025-06-17,17572,0,0
2025-06-17,17575,0,1
2025-06-17,17576,0,1
2025-06-17,17578,0,2
2025-06-17,17580,0,0
2025-06-17,17581,0,0
2025-06-17,17584,0,1
2025-06-17,17586,0,1
2025-06-17,17589,1,0
2025-06-17,17590,1,0
2025-06-17,17592,0,0
2025-06-17,17593,0,0
2025-06-17,17595,0,0
2025-06-17,17596,0,3
2025-06-17,17597,0,0
2025-06-17,17600,0,0
2025-06-17,17603,1,0
2025-06-17,17605,0,0
2025-06-17,17608,1,0
2025-06-17,17611,0,1
2025-06-17,17614,0,0
2025-06-17,17616,0,0
2025-06-17,17618,0,2
2025-06-17,17620,0,2
2025-06-17,17621,0,1
2025-06-17,17624,0,0
2025-06-17,17625,1,0
2025-06-17,17626,0,2
2025-06-17,17628,0,3
2025-06-17,17629,0,0
2025-06-18,17631,0,2
2025-06-18,17634,0,0
2025-06-18,17635,0,0
2025-06-18,17638,0,2
2025-06-18,17639,0,0
2025-06-18,17641,0,0
2025-06-18,17642,0,1
2025-06-18,17643,1,3
2025-06-18,17646,0,2
2025-06-18,17648,0,0
2025-06-18,17651,0,2
2025-06-18,17652,0,2
2025-06-18,17655,1,0
2025-06-18,17657,0,0
2025-06-18,17659,0,1
2025-06-18,17661,1,0
2025-06-18,17663,0,2
2025-06-18,17664,0,2
2025-06-18,17665,0,1
2025-06-18,17667,0,1
2025-06-18,17669,1,0
2025-06-18,17670,0,2
2025-06-18,17672,0,0
2025-06-18,17674,1,0
2025-06-18,17677,0,3
2025-06-18,17680,0,1
2025-06-18,17683,0,2
2025-06-18,17685,0,1
2025-06-18,17686,1,0
2025-06-18,17689,0,0
2025-06-18,17690,0,0
2025-06-18,17692,0,3
2025-06-18,17695,0,2
2025-06-18,17696,0,3
2025-06-18,17698,0,2
2025-06-18,17700,0,2
2025-06-18,17701,0,1
2025-06-18,17703,0,0
2025-06-18,17705,0,0
2025-06-18,17706,0,0
2025-06-18,17707,0,0
2025-06-18,17709,0,3
2025-06-18,17712,0,0
2025-06-18,17715,0,0
2025-06-18,17716,1,0
2025-06-19,17717,0,0
2025-06-19,17719,0,2
2025-06-19,17720,0,0
2025-06-19,17723,0,2
2025-06-19,17724,0,1
2025-06-19,17727,0,3
2025-06-19,17728,1,2
2025-06-19,17730,0,0
2025-06-19,17732,0,2
2025-06-19,17733,0,0
2025-06-19,17735,0,0
2025-06-19,17736,0,1
2025-06-19,17738,0,0
2025-06-19,17740,0,1
2025-06-19,17742,0,0
2025-06-19,17744,0,0
2025-06-19,17745,1,1
2025-06-19,17748,1,0
2025-06-19,17751,1,0
2025-06-19,17752,1,1
2025-06-19,17753,1,3
2025-06-19,17755,0,0
2025-06-19,17758,0,1
2025-06-19,17760,0,1
2025-06-19,17763,0,3
2025-06-19,17766,0,1
2025-06-19,17769,0,0
2025-06-19,17772,1,0
2025-06-19,17774,0,2
2025-06-19,17775,1,0
2025-06-19,17776,0,2
2025-06-19,17777,1,0
2025-06-19,17778,0,2
2025-06-19,17781,0,0
2025-06-19,17783,1,2
2025-06-20,17786,0,1
2025-06-20,17787,0,0
2025-06-20,17790,0,0
2025-06-20,17792,0,0
2025-06-20,17795,0,2
2025-06-20,17797,0,2
2025-06-20,17800,0,0
2025-06-20,17803,0,1
2025-06-20,17804,0,2
2025-06-20,17805,0,1
2025-06-20,17806,1,3
2025-06-20,17807,1,3
2025-06-20,17810,0,2
2025-06-20,17812,1,2
2025-06-20,17813,0,0
2025-06-20,17815,1,1
2025-06-20,17817,0,0
2025-06-20,17818,0,0
2025-06-20,17820,0,0
2025-06-20,17823,0,1
2025-06-20,17824,1,3
2025-06-20,17827,1,2
2025-06-20,17828,0,1
2025-06-20,17831,0,0
2025-06-20,17832,0,1
2025-06-20,17834,0,2
2025-06-20,17836,1,0
2025-06-20,17837,1,0
2025-06-20,17840,1,1
2025-06-20,17843,0,0
2025-06-20,17845,0,0
2025-06-20,17848,0,1
2025-06-20,17851,0,2
2025-06-20,17854,0,3
2025-06-20,17855,1,0
2025-06-20,17858,0,1
2025-06-20,17860,1,2
2025-06-20,17863,0,0
2025-06-20,17864,1,1
2025-06-20,17865,0,0
2025-06-20,17866,0,0
2025-06-20,17869,1,0
2025-06-20,17871,1,2
2025-06-20,17872,1,0
2025-06-20,17875,1,0
2025-06-20,17876,0,3
2025-06-20,17878,0,0
2025-06-20,17879,1,0
2025-06-20,17880,0,0
2025-06-20,17883,1,1
2025-06-20,17884,1,3
2025-06-20,17886,0,1
2025-06-20,17888,0,0
2025-06-20,17889,0,0
2025-06-20,17891,1,1
2025-06-21,17894,0,1
2025-06-21,17897,0,0
2025-06-21,17898,0,0
2025-06-21,17900,1,1
2025-06-21,17901,1,2
2025-06-21,17902,0,0
2025-06-21,17904,0,3
2025-06-21,17905,0,0
2025-06-21,17906,0,2
2025-06-21,17908,0,2
2025-06-21,17911,0,0
2025-06-21,17913,0,1
2025-06-21,17916,0,0
2025-06-21,17918,0,0
2025-06-21,17919,0,0
2025-06-21,17920,0,0
2025-06-21,17922,1,2
2025-06-21,17924,0,2
2025-06-21,17925,0,0
2025-06-21,17926,0,0
2025-06-21,17927,0,1
2025-06-21,17930,0,0
2025-06-21,17932,0,0
2025-06-21,17933,0,1
2025-06-21,17935,0,0
2025-06-21,17938,1,0
2025-06-21,17940,0,2
2025-06-21,17941,0,1
2025-06-21,17943,0,3
2025-06-21,17946,0,2
2025-06-21,17947,0,0
2025-06-21,17948,0,1
2025-06-21,17951,1,0
2025-06-21,17952,0,1
2025-06-21,17953,0,0
2025-06-21,17956,0,1
2025-06-21,17958,0,3
2025-06-21,17959,1,2
2025-06-21,17962,0,1
2025-06-21,17963,1,2
2025-06-21,17966,1,2
2025-06-21,17968,0,1
2025-06-21,17970,1,0
2025-06-21,17973,0,0
2025-06-21,17975,0,2
2025-06-21,17977,0,1
2025-06-21,17980,0,0
2025-06-21,17983,0,0
2025-06-21,17984,0,1
2025-06-21,17985,0,2
2025-06-22,17986,1,0
2025-06-22,17988,1,3
2025-06-22,17990,0,0
2025-06-22,17991,0,2
2025-06-22,17993,1,2
2025-06-22,17996,1,2
2025-06-22,17999,0,2
2025-06-22,18000,0,2
2025-06-22,18002,0,0
2025-06-22,18003,1,0
2025-06-22,18006,1,1
2025-06-22,18007,1,1
2025-06-22,18008,0,0
2025-06-22,18009,0,1
2025-06-22,18010,0,0
2025-06-22,18013,0,1
2025-06-22,18014,1,0
2025-06-22,18017,1,2
2025-06-22,18018,1,1
2025-06-22,18019,0,1
2025-06-22,18022,1,2
2025-06-22,18025,1,0
2025-06-22,18026,1,1
2025-06-22,18028,0,0
2025-06-22,18029,1,0
2025-06-22,18030,0,1
2025-06-22,18031,1,2
2025-06-22,18032,0,3
2025-06-22,18033,0,0
2025-06-22,18034,0,0
2025-06-22,18035,1,2
2025-06-22,18038,1,2
2025-06-22,18039,0,0
2025-06-22,18040,0,2
2025-06-22,18041,1,0
2025-06-22,18043,0,1
2025-06-22,18044,1,0
2025-06-22,18045,1,0
2025-06-23,18047,0,2
2025-06-23,18048,0,2
2025-06-23,18049,0,0
2025-06-23,18051,0,0
2025-06-23,18052,1,0
2025-06-23,18054,0,0
2025-06-23,18057,0,0
2025-06-23,18058,1,0
2025-06-23,18061,0,1
2025-06-23,18064,0,1
2025-06-23,18067,0,2
2025-06-23,18070,0,0
2025-06-23,18073,1,1
2025-06-23,18074,0,2
2025-06-23,18076,0,2
2025-06-23,18079,0,0
2025-06-23,18082,0,0
2025-06-23,18084,1,0
2025-06-23,18085,1,2
2025-06-23,18086,0,2
2025-06-23,18087,0,2
2025-06-23,18088,0,1
2025-06-23,18091,0,0
2025-06-23,18093,0,0
2025-06-23,18094,0,0
2025-06-23,18095,0,0
2025-06-23,18098,0,1
2025-06-23,18100,0,2
2025-06-23,18103,0,2
2025-06-23,18104,1,0
2025-06-23,18105,0,0
2025-06-23,18107,1,3
2025-06-23,18110,0,1
2025-06-23,18113,0,1
2025-06-23,18115,0,0
2025-06-23,18118,0,1
2025-06-23,18121,0,2
2025-06-23,18122,1,2
2025-06-23,18125,0,3
2025-06-23,18126,0,2
2025-06-23,18127,0,1
2025-06-23,18130,0,1
2025-06-23,18133,0,0
2025-06-23,18135,0,0
2025-06-23,18138,0,0
2025-06-23,18139,0,0
2025-06-23,18142,1,2
2025-06-23,18145,0,3
2025-06-23,18148,0,0
2025-06-23,18151,0,0
2025-06-23,18154,0,0
2025-06-23,18157,0,0
2025-06-23,18158,0,1
2025-06-23,18161,0,0
2025-06-23,18164,0,0
2025-06-23,18167,0,0
2025-06-23,18170,0,0
2025-06-23,18172,1,1
2025-06-23,18174,1,1
2025-06-23,18175,0,2
2025-06-23,18177,0,0
2025-06-23,18179,1,1
2025-06-23,18181,0,0
2025-06-23,18184,0,1
2025-06-23,18187,0,0
2025-06-23,18188,0,1
2025-06-23,18191,0,0
2025-06-23,18192,0,2
2025-06-23,18193,1,0
2025-06-23,18195,0,1
2025-06-23,18198,0,2
2025-06-23,18200,0,1
2025-06-23,18201,0,0
2025-06-23,18202,0,2
2025-06-23,18203,1,2
2025-06-24,18206,1,0
2025-06-24,18207,0,0
2025-06-24,18208,1,1
2025-06-24,18209,0,2
2025-06-24,18212,0,1
2025-06-24,18213,0,2
2025-06-24,18216,0,1
2025-06-24,18218,0,0
2025-06-24,18220,1,0
2025-06-24,18223,1,2
2025-06-24,18225,0,2
2025-06-24,18228,1,0
2025-06-24,18230,0,0
2025-06-24,18233,1,0
2025-06-24,18236,1,1
2025-06-24,18239,0,0
2025-06-24,18240,1,0
2025-06-24,18242,0,1
2025-06-24,18245,0,2
2025-06-24,18248,0,2
2025-06-24,18249,1,0
2025-06-24,18250,1,0
2025-06-24,18252,0,0
2025-06-24,18255,0,1
2025-06-24,18258,0,0
2025-06-24,18260,0,0
2025-06-24,18262,0,2
2025-06-24,18265,1,0
2025-06-24,18267,0,2
2025-06-24,18268,0,0
2025-06-24,18271,0,1
2025-06-24,18272,0,0
2025-06-25,18275,0,0
2025-06-25,18278,1,0
2025-06-25,18280,0,0
2025-06-25,18282,0,2
2025-06-25,18285,0,2
2025-06-25,18288,0,0
2025-06-25,18290,0,1
2025-06-25,18293,0,1
2025-06-25,18294,1,0
2025-06-25,18297,0,1
2025-06-25,18298,1,2
2025-06-25,18301,0,1
2025-06-25,18303,1,0
2025-06-25,18305,0,2
2025-06-25,18308,1,2
2025-06-25,18310,0,0
2025-06-25,18312,0,3
2025-06-25,18314,0,1
2025-06-25,18315,1,0
2025-06-25,18318,0,0
2025-06-25,18321,0,1
2025-06-25,18322,0,1
2025-06-25,18325,0,0
2025-06-25,18328,0,3
2025-06-25,18329,0,3
2025-06-25,18332,0,0
2025-06-25,18335,1,1
2025-06-25,18338,0,0
2025-06-25,18339,0,0
2025-06-25,18340,0,0
2025-06-25,18342,0,2
2025-06-25,18343,0,2
2025-06-25,18345,1,2
2025-06-25,18346,0,3
2025-06-25,18347,0,0
2025-06-25,18349,0,1
2025-06-25,18351,0,1
2025-06-25,18352,0,0
2025-06-25,18353,0,0
2025-06-25,18355,1,3
2025-06-25,18356,0,1
2025-06-25,18359,0,0
2025-06-25,18362,0,0
2025-06-25,18365,1,2
2025-06-25,18367,0,0
2025-06-25,18368,1,0
2025-06-25,18370,0,2
2025-06-25,18372,0,0
2025-06-25,18375,1,1
2025-06-26,18377,1,0
2025-06-26,18378,1,0
2025-06-26,18380,0,0
2025-06-26,18382,1,1
2025-06-26,18385,0,0
2025-06-26,18388,0,0
2025-06-26,18390,0,0
2025-06-26,18392,0,2
2025-06-26,18393,0,3
2025-06-26,18395,0,3
2025-06-26,18398,1,0
2025-06-26,18401,1,2
2025-06-26,18403,0,1
2025-06-26,18404,0,2
2025-06-26,18405,0,1
2025-06-26,18406,0,1
2025-06-26,18408,0,0
2025-06-26,18410,1,2
2025-06-26,18413,0,0
2025-06-26,18415,0,0
2025-06-26,18417,1,2
2025-06-26,18419,0,0
2025-06-26,18422,0,1
2025-06-26,18424,0,1
2025-06-26,18427,0,0
2025-06-26,18429,0,2
2025-06-26,18431,0,0
2025-06-26,18433,0,1
2025-06-26,18436,0,0
2025-06-26,18439,0,1
2025-06-26,18442,1,0
2025-06-26,18444,0,0
2025-06-26,18445,1,1
2025-06-26,18447,0,3
2025-06-26,18449,1,0
2025-06-26,18451,1,1
2025-06-26,18452,1,0
2025-06-26,18455,0,1
2025-06-26,18458,0,0
2025-06-26,18460,0,0
2025-06-26,18462,1,1
2025-06-26,18465,0,1
2025-06-26,18467,0,0
2025-06-26,18468,0,0
2025-06-26,18470,1,0
2025-06-26,18473,0,1
2025-06-26,18474,1,0
2025-06-26,18475,1,1
2025-06-27,18478,0,0
2025-06-27,18481,0,0
2025-06-27,18484,0,1
2025-06-27,18485,0,0
2025-06-27,18486,0,0
2025-06-27,18487,0,1
2025-06-27,18490,0,2
2025-06-27,18492,0,1
2025-06-27,18494,0,2
2025-06-27,18496,0,0
2025-06-27,18497,0,0
2025-06-27,18500,1,0
2025-06-27,18503,0,1
2025-06-27,18505,0,0
2025-06-27,18507,1,0
2025-06-27,18510,0,0
2025-06-27,18513,0,0
2025-06-27,18515,0,2
2025-06-27,18518,0,2
2025-06-27,18520,1,1
2025-06-27,18523,1,3
2025-06-27,18524,0,0
2025-06-27,18527,1,1
2025-06-27,18529,0,2
2025-06-27,18531,0,3
2025-06-27,18532,0,0
2025-06-27,18534,0,1
2025-06-27,18536,0,1
2025-06-27,18539,0,0
2025-06-27,18542,0,2
2025-06-27,18543,0,1
2025-06-27,18545,0,3
2025-06-27,18548,0,1
2025-06-27,18550,1,1
2025-06-27,18553,0,2
2025-06-27,18554,1,1
2025-06-27,18556,0,2
2025-06-27,18559,1,0
2025-06-27,18561,1,2
2025-06-27,18563,0,1
2025-06-27,18564,0,2
2025-06-27,18567,0,2
2025-06-27,18570,0,1
2025-06-27,18572,0,0
2025-06-27,18575,0,0
2025-06-27,18577,0,2
2025-06-27,18579,0,3
2025-06-27,18581,0,0
2025-06-27,18583,0,1
2025-06-27,18585,0,1
2025-06-27,18586,0,1
2025-06-27,18589,0,2
2025-06-27,18590,0,0
2025-06-27,18592,1,3
2025-06-27,18594,0,3
2025-06-27,18596,0,0
2025-06-27,18597,0,0
2025-06-28,18598,0,0
2025-06-28,18600,1,1
2025-06-28,18602,0,0
2025-06-28,18604,0,0
2025-06-28,18606,1,1
2025-06-28,18607,1,0
2025-06-28,18608,0,0
2025-06-28,18610,0,0
2025-06-28,18612,0,0
2025-06-28,18613,0,0
2025-06-28,18615,0,2
2025-06-28,18617,0,0
2025-06-28,18618,1,0
2025-06-28,18621,1,2
2025-06-28,18624,0,1
2025-06-28,18625,1,1
2025-06-28,18627,0,1
2025-06-28,18630,0,1
2025-06-28,18631,0,1
2025-06-28,18634,0,0
2025-06-28,18636,0,0
2025-06-28,18639,1,0
2025-06-28,18640,0,1
2025-06-28,18642,0,1
2025-06-28,18644,0,2
2025-06-28,18647,0,2
2025-06-28,18650,0,1
2025-06-28,18653,0,0
2025-06-28,18655,0,2
2025-06-28,18656,1,0
2025-06-28,18658,1,0
2025-06-28,18660,0,1
2025-06-28,18662,1,0
2025-06-28,18663,0,1
2025-06-28,18664,1,2
2025-06-29,18666,0,0
2025-06-29,18667,1,2
2025-06-29,18669,0,1
2025-06-29,18672,0,2
2025-06-29,18673,1,0
2025-06-29,18674,0,1
2025-06-29,18677,0,0
2025-06-29,18678,0,0
2025-06-29,18680,0,0
2025-06-29,18681,0,2
2025-06-29,18683,1,0
2025-06-29,18684,1,3
2025-06-29,18686,0,1
2025-06-29,18689,0,0
2025-06-29,18690,0,2
2025-06-29,18691,1,1
2025-06-29,18693,0,1
2025-06-29,18694,1,2
2025-06-29,18695,0,1
2025-06-29,18697,0,0
2025-06-29,18700,0,1
2025-06-29,18701,0,3
2025-06-29,18702,1,0
2025-06-29,18705,0,0
2025-06-29,18707,0,0
2025-06-29,18710,0,0
2025-06-29,18712,1,2
2025-06-29,18714,0,2
2025-06-29,18715,0,2
2025-06-29,18716,0,0
2025-06-29,18719,0,2
2025-06-29,18722,0,1
2025-06-29,18724,0,0
2025-06-29,18726,0,0
2025-06-29,18727,0,2
2025-06-29,18729,1,1
2025-06-29,18730,1,0
2025-06-29,18732,0,2
2025-06-29,18733,0,0
2025-06-29,18736,1,3
2025-06-29,18737,0,1
2025-06-30,18740,0,0
2025-06-30,18743,1,0
2025-06-30,18745,0,3
2025-06-30,18748,0,0
2025-06-30,18751,0,0
2025-06-30,18754,0,0
2025-06-30,18755,0,2
2025-06-30,18757,0,0
2025-06-30,18758,1,1
2025-06-30,18760,0,0
2025-06-30,18763,0,0
2025-06-30,18765,1,0
2025-06-30,18766,0,0
2025-06-30,18767,0,0
2025-06-30,18770,0,2
2025-06-30,18773,0,0
2025-06-30,18774,0,0
2025-06-30,18777,0,1
2025-06-30,18778,1,0
2025-06-30,18781,1,0
2025-06-30,18783,0,2
2025-06-30,18786,0,1
2025-06-30,18789,0,2
2025-06-30,18790,1,0
2025-06-30,18791,0,1
2025-06-30,18793,0,2
2025-06-30,18795,1,0
2025-06-30,18796,0,0
2025-06-30,18799,1,3
2025-06-30,18802,0,2
2025-06-30,18804,0,0
2025-06-30,18806,1,0
2025-06-30,18808,1,0
2025-06-30,18811,0,0
2025-06-30,18813,1,0
2025-06-30,18815,1,2
2025-06-30,18818,0,1
2025-06-30,18820,0,1
2025-06-30,18823,0,0
2025-06-30,18825,0,2
2025-06-30,18827,0,0
2025-06-30,18828,0,1
2025-06-30,18829,0,0
2025-06-30,18831,0,3
2025-06-30,18834,0,0
2025-06-30,18835,0,0
2025-06-30,18836,1,0
2025-06-30,18837,0,0
2025-06-30,18838,0,1
2025-06-30,18839,0,2
2025-06-30,18840,0,1
2025-06-30,18841,0,2
2025-06-30,18844,0,1
2025-06-30,18847,0,0
2025-06-30,18849,0,0
2025-06-30,18850,0,0
2025-06-30,18853,1,3
2025-06-30,18854,0,0
2025-07-01,18855,1,0
2025-07-01,18858,1,0
2025-07-01,18861,0,3
2025-07-01,18862,0,0
2025-07-01,18864,0,2
2025-07-01,18867,0,3
2025-07-01,18870,0,2
2025-07-01,18872,1,3
2025-07-01,18875,0,2
2025-07-01,18876,0,0
2025-07-01,18878,0,0
2025-07-01,18881,1,1
2025-07-01,18883,0,2
2025-07-01,18885,0,2
2025-07-01,18888,0,0
2025-07-01,18890,1,0
2025-07-01,18892,0,1
2025-07-01,18895,0,0
2025-07-01,18897,0,2
2025-07-01,18898,0,0
2025-07-01,18901,0,2
2025-07-01,18902,1,1
2025-07-01,18905,0,1
2025-07-01,18907,1,0
2025-07-01,18910,1,0
2025-07-01,18912,1,0
2025-07-01,18913,0,2
2025-07-01,18915,1,2
2025-07-01,18917,0,0
2025-07-01,18918,0,0
2025-07-01,18920,0,0
2025-07-01,18922,1,2
2025-07-01,18923,0,1
2025-07-01,18925,0,0
2025-07-01,18928,0,0
2025-07-01,18931,0,1
2025-07-01,18933,0,1
2025-07-01,18934,0,1
2025-07-01,18935,1,0
2025-07-01,18936,0,0
2025-07-02,18938,1,0
2025-07-02,18941,1,2
2025-07-02,18944,0,1
2025-07-02,18946,0,2
2025-07-02,18947,1,2
2025-07-02,18949,0,0
2025-07-02,18952,0,2
2025-07-02,18954,0,0
